time	I(L13)	I(L17)	I(L18)	I(L18)+I(L19)	I(L19)	I(L21)	I(L22)	I(R2)	I(R10)	I(R30)
9.115025018219840e-009	-5.329076e-006	1.002113e-005	-5.592956e-006	4.164291e-006	9.757248e-006	8.969763e-008	7.716141e-008	6.236611e-006	5.344399e-006	9.142950e-010
9.157739303934104e-009	-5.063538e-006	9.841612e-006	-5.329184e-006	4.246782e-006	9.575966e-006	9.111534e-008	7.849757e-008	6.293773e-006	5.393362e-006	9.382490e-010
9.200453589648368e-009	-4.815825e-006	9.672227e-006	-5.082898e-006	4.322256e-006	9.405154e-006	9.246358e-008	7.976874e-008	6.350331e-006	5.441797e-006	9.617471e-010
9.243167875362632e-009	-4.585936e-006	9.512974e-006	-4.854099e-006	4.390713e-006	9.244811e-006	9.374236e-008	8.097489e-008	6.406285e-006	5.489705e-006	9.847893e-010
9.285882161076894e-009	-4.373871e-006	9.363852e-006	-4.642785e-006	4.452153e-006	9.094938e-006	9.495167e-008	8.211604e-008	6.461636e-006	5.537085e-006	1.007376e-009
9.328596446791158e-009	-4.179630e-006	9.224862e-006	-4.448958e-006	4.506577e-006	8.955535e-006	9.609152e-008	8.319219e-008	6.516383e-006	5.583938e-006	1.029506e-009
9.329596446791157e-009	-4.175173e-006	9.221651e-006	-4.444509e-006	4.507806e-006	8.952316e-006	9.611786e-008	8.321705e-008	6.517658e-006	5.585029e-006	1.030022e-009
9.372310732505421e-009	-3.993568e-006	9.089419e-006	-4.263122e-006	4.556743e-006	8.819865e-006	9.720937e-008	8.424701e-008	6.571813e-006	5.631365e-006	1.051823e-009
9.415025018219684e-009	-3.822414e-006	8.962760e-006	-4.092027e-006	4.601120e-006	8.693147e-006	9.825932e-008	8.523766e-008	6.625410e-006	5.677214e-006	1.073335e-009
9.457739303933948e-009	-3.661711e-006	8.841677e-006	-3.931225e-006	4.640936e-006	8.572162e-006	9.926773e-008	8.618902e-008	6.678450e-006	5.722577e-006	1.094558e-009
9.500453589648212e-009	-3.511459e-006	8.726167e-006	-3.780716e-006	4.676193e-006	8.456910e-006	1.002346e-007	8.710107e-008	6.730931e-006	5.767453e-006	1.115491e-009
9.543167875362476e-009	-3.371659e-006	8.616232e-006	-3.640500e-006	4.706891e-006	8.347390e-006	1.011599e-007	8.797381e-008	6.782855e-006	5.811842e-006	1.136135e-009
9.585882161076738e-009	-3.242309e-006	8.511871e-006	-3.510576e-006	4.733028e-006	8.243604e-006	1.020436e-007	8.880726e-008	6.834221e-006	5.855744e-006	1.156490e-009
9.628596446791002e-009	-3.123411e-006	8.413085e-006	-3.390945e-006	4.754606e-006	8.145551e-006	1.028858e-007	8.960140e-008	6.885029e-006	5.899159e-006	1.176556e-009
9.629596446791001e-009	-3.120681e-006	8.410797e-006	-3.388197e-006	4.755083e-006	8.143280e-006	1.029053e-007	8.961976e-008	6.886212e-006	5.900170e-006	1.177024e-009
9.672310732505265e-009	-3.009222e-006	8.315760e-006	-3.275917e-006	4.773146e-006	8.049064e-006	1.037167e-007	9.038470e-008	6.936472e-006	5.943108e-006	1.196863e-009
9.715025018219528e-009	-2.903924e-006	8.223838e-006	-3.169728e-006	4.788306e-006	7.958033e-006	1.045011e-007	9.112427e-008	6.986215e-006	5.985594e-006	1.216497e-009
9.757739303933791e-009	-2.804787e-006	8.135032e-006	-3.069629e-006	4.800560e-006	7.870189e-006	1.052585e-007	9.183849e-008	7.035441e-006	6.027630e-006	1.235925e-009
9.800453589648055e-009	-2.711811e-006	8.049341e-006	-2.975621e-006	4.809910e-006	7.785531e-006	1.059890e-007	9.252734e-008	7.084149e-006	6.069214e-006	1.255147e-009
9.843167875362319e-009	-2.624997e-006	7.966765e-006	-2.887703e-006	4.816354e-006	7.704058e-006	1.066926e-007	9.319083e-008	7.132340e-006	6.110348e-006	1.274164e-009
9.885882161076582e-009	-2.544343e-006	7.887304e-006	-2.805876e-006	4.819895e-006	7.625771e-006	1.073691e-007	9.382896e-008	7.180014e-006	6.151030e-006	1.292976e-009
9.928596446790846e-009	-2.469851e-006	7.810959e-006	-2.730140e-006	4.820530e-006	7.550670e-006	1.080188e-007	9.444173e-008	7.227171e-006	6.191262e-006	1.311582e-009
9.929596446790845e-009	-2.468139e-006	7.809186e-006	-2.728399e-006	4.820527e-006	7.548926e-006	1.080338e-007	9.445590e-008	7.228269e-006	6.192199e-006	1.312015e-009
9.972310732505109e-009	-2.398055e-006	7.734977e-006	-2.657035e-006	4.818962e-006	7.475997e-006	1.086620e-007	9.504869e-008	7.274917e-006	6.231986e-006	1.330446e-009
1.001502501821937e-008	-2.331628e-006	7.662564e-006	-2.589301e-006	4.815590e-006	7.404891e-006	1.092712e-007	9.562376e-008	7.321084e-006	6.271355e-006	1.348712e-009
1.005773930393364e-008	-2.268858e-006	7.591947e-006	-2.525196e-006	4.810412e-006	7.335608e-006	1.098613e-007	9.618111e-008	7.366771e-006	6.310304e-006	1.366814e-009
1.010045358964790e-008	-2.209745e-006	7.523126e-006	-2.464721e-006	4.803428e-006	7.268149e-006	1.104324e-007	9.672076e-008	7.411976e-006	6.348834e-006	1.384752e-009
1.014316787536216e-008	-2.154289e-006	7.456101e-006	-2.407875e-006	4.794639e-006	7.202514e-006	1.109844e-007	9.724268e-008	7.456701e-006	6.386944e-006	1.402526e-009
1.018588216107643e-008	-2.102490e-006	7.390872e-006	-2.354659e-006	4.784043e-006	7.138702e-006	1.115174e-007	9.774689e-008	7.500944e-006	6.424635e-006	1.420136e-009
1.022859644679069e-008	-2.054348e-006	7.327440e-006	-2.305073e-006	4.771641e-006	7.076714e-006	1.120313e-007	9.823339e-008	7.544707e-006	6.461907e-006	1.437582e-009
1.022959644679069e-008	-2.053240e-006	7.325964e-006	-2.303932e-006	4.771341e-006	7.075272e-006	1.120432e-007	9.824464e-008	7.545726e-006	6.462775e-006	1.437988e-009
1.027231073250495e-008	-2.007732e-006	7.263807e-006	-2.256969e-006	4.757601e-006	7.014570e-006	1.125410e-007	9.871630e-008	7.589015e-006	6.499634e-006	1.455283e-009
1.031502501821922e-008	-1.964413e-006	7.202741e-006	-2.212189e-006	4.742776e-006	6.954965e-006	1.130242e-007	9.917457e-008	7.631856e-006	6.536102e-006	1.472434e-009
1.035773930393348e-008	-1.923284e-006	7.142768e-006	-2.169593e-006	4.726866e-006	6.896459e-006	1.134929e-007	9.961945e-008	7.674249e-006	6.572179e-006	1.489441e-009
1.040045358964774e-008	-1.884345e-006	7.083886e-006	-2.129180e-006	4.709872e-006	6.839052e-006	1.139470e-007	1.000509e-007	7.716194e-006	6.607865e-006	1.506304e-009
1.044316787536201e-008	-1.847596e-006	7.026096e-006	-2.090950e-006	4.691792e-006	6.782742e-006	1.143865e-007	1.004690e-007	7.757690e-006	6.643161e-006	1.523023e-009
1.048588216107627e-008	-1.813036e-006	6.969399e-006	-2.054903e-006	4.672628e-006	6.727531e-006	1.148114e-007	1.008737e-007	7.798739e-006	6.678066e-006	1.539598e-009
1.052859644679053e-008	-1.780665e-006	6.913793e-006	-2.021040e-006	4.652378e-006	6.673418e-006	1.152217e-007	1.012650e-007	7.839340e-006	6.712580e-006	1.556028e-009
1.052959644679053e-008	-1.779919e-006	6.912498e-006	-2.020259e-006	4.651899e-006	6.672158e-006	1.152312e-007	1.012740e-007	7.840285e-006	6.713383e-006	1.556412e-009
1.057231073250480e-008	-1.749139e-006	6.857710e-006	-1.987988e-006	4.630873e-006	6.618861e-006	1.156286e-007	1.016535e-007	7.880444e-006	6.747512e-006	1.572703e-009
1.061502501821906e-008	-1.719685e-006	6.803639e-006	-1.957047e-006	4.609230e-006	6.566277e-006	1.160141e-007	1.020222e-007	7.920184e-006	6.781276e-006	1.588860e-009
1.065773930393332e-008	-1.691558e-006	6.750284e-006	-1.927435e-006	4.586971e-006	6.514406e-006	1.163877e-007	1.023800e-007	7.959506e-006	6.814674e-006	1.604883e-009
1.070045358964759e-008	-1.664756e-006	6.697646e-006	-1.899153e-006	4.564095e-006	6.463248e-006	1.167494e-007	1.027270e-007	7.998409e-006	6.847708e-006	1.620771e-009
1.074316787536185e-008	-1.639280e-006	6.645725e-006	-1.872201e-006	4.540603e-006	6.412804e-006	1.170992e-007	1.030631e-007	8.036894e-006	6.880377e-006	1.636525e-009
1.078588216107611e-008	-1.615130e-006	6.594520e-006	-1.846578e-006	4.516494e-006	6.363072e-006	1.174371e-007	1.033884e-007	8.074961e-006	6.912682e-006	1.652144e-009
1.082859644679038e-008	-1.592307e-006	6.544032e-006	-1.822285e-006	4.491769e-006	6.314054e-006	1.177631e-007	1.037029e-007	8.112610e-006	6.944621e-006	1.667628e-009
1.082959644679038e-008	-1.591780e-006	6.542855e-006	-1.821724e-006	4.491187e-006	6.312911e-006	1.177706e-007	1.037102e-007	8.113487e-006	6.945364e-006	1.667989e-009
1.085394583038116e-008	-1.579150e-006	6.514311e-006	-1.808260e-006	4.476940e-006	6.285200e-006	1.179517e-007	1.038852e-007	8.134766e-006	6.963412e-006	1.676756e-009
1.087829521397193e-008	-1.566812e-006	6.485944e-006	-1.795092e-006	4.462573e-006	6.257665e-006	1.181294e-007	1.040571e-007	8.155915e-006	6.981348e-006	1.685481e-009
1.090264459756271e-008	-1.554767e-006	6.457755e-006	-1.782218e-006	4.448087e-006	6.230305e-006	1.183037e-007	1.042259e-007	8.176936e-006	6.999170e-006	1.694163e-009
1.092699398115349e-008	-1.543015e-006	6.429745e-006	-1.769639e-006	4.433482e-006	6.203121e-006	1.184746e-007	1.043917e-007	8.197829e-006	7.016881e-006	1.702803e-009
1.095134336474427e-008	-1.531554e-006	6.401912e-006	-1.757354e-006	4.418757e-006	6.176112e-006	1.186422e-007	1.045543e-007	8.218592e-006	7.034479e-006	1.711400e-009
1.097569274833505e-008	-1.520387e-006	6.374257e-006	-1.745365e-006	4.403913e-006	6.149278e-006	1.188063e-007	1.047139e-007	8.239226e-006	7.051964e-006	1.719955e-009
1.100004213192583e-008	-1.509511e-006	6.346780e-006	-1.733671e-006	4.388949e-006	6.122620e-006	1.189670e-007	1.048704e-007	8.259732e-006	7.069337e-006	1.728467e-009
1.100079412589366e-008	-1.509179e-006	6.345933e-006	-1.733313e-006	4.388486e-006	6.121799e-006	1.189719e-007	1.048752e-007	8.260363e-006	7.069872e-006	1.728729e-009
1.100154611986149e-008	-1.508846e-006	6.345087e-006	-1.732955e-006	4.388023e-006	6.120978e-006	1.189768e-007	1.048800e-007	8.260994e-006	7.070407e-006	1.728991e-009
1.100229811382933e-008	-1.508514e-006	6.344241e-006	-1.732598e-006	4.387559e-006	6.120157e-006	1.189817e-007	1.048848e-007	8.261625e-006	7.070941e-006	1.729253e-009
1.100305010779716e-008	-1.508182e-006	6.343395e-006	-1.732241e-006	4.387096e-006	6.119337e-006	1.189866e-007	1.048896e-007	8.262256e-006	7.071476e-006	1.729515e-009
1.100380210176499e-008	-1.507851e-006	6.342550e-006	-1.731884e-006	4.386632e-006	6.118516e-006	1.189915e-007	1.048943e-007	8.262887e-006	7.072010e-006	1.729778e-009
1.100455409573283e-008	-1.507519e-006	6.341704e-006	-1.731527e-006	4.386169e-006	6.117696e-006	1.189964e-007	1.048991e-007	8.263518e-006	7.072544e-006	1.730040e-009
1.100530608970066e-008	-1.507188e-006	6.340859e-006	-1.731171e-006	4.385705e-006	6.116876e-006	1.190013e-007	1.049039e-007	8.264149e-006	7.073078e-006	1.730302e-009
1.112330608970060e-008	-1.458031e-006	6.210071e-006	-1.678089e-006	4.311924e-006	5.990013e-006	1.197317e-007	1.056185e-007	8.361619e-006	7.155611e-006	1.770912e-009
1.116602037541486e-008	-1.441588e-006	6.163629e-006	-1.660242e-006	4.284733e-006	5.944976e-006	1.199776e-007	1.058605e-007	8.396176e-006	7.184854e-006	1.785369e-009
1.120873466112912e-008	-1.425662e-006	6.117596e-006	-1.642922e-006	4.257414e-006	5.900336e-006	1.202145e-007	1.060943e-007	8.430367e-006	7.213777e-006	1.799698e-009
1.125144894684339e-008	-1.410252e-006	6.071971e-006	-1.626128e-006	4.229968e-006	5.856095e-006	1.204425e-007	1.063201e-007	8.464191e-006	7.242380e-006	1.813899e-009
1.129416323255765e-008	-1.395358e-006	6.026754e-006	-1.609860e-006	4.202393e-006	5.812253e-006	1.206615e-007	1.065378e-007	8.497648e-006	7.270663e-006	1.827971e-009
1.133687751827192e-008	-1.380981e-006	5.981946e-006	-1.594118e-006	4.174690e-006	5.768809e-006	1.208716e-007	1.067474e-007	8.530739e-006	7.298626e-006	1.841916e-009
1.137959180398618e-008	-1.367120e-006	5.937545e-006	-1.578902e-006	4.146860e-006	5.725763e-006	1.210727e-007	1.069489e-007	8.563463e-006	7.326269e-006	1.855732e-009
1.142230608970044e-008	-1.353774e-006	5.893553e-006	-1.564213e-006	4.118902e-006	5.683115e-006	1.212649e-007	1.071424e-007	8.595821e-006	7.353593e-006	1.869419e-009
1.142330608970044e-008	-1.353465e-006	5.892527e-006	-1.563872e-006	4.118248e-006	5.682120e-006	1.212693e-007	1.071468e-007	8.596575e-006	7.354229e-006	1.869738e-009
1.146602037541471e-008	-1.340511e-006	5.848906e-006	-1.549585e-006	4.090247e-006	5.639832e-006	1.214529e-007	1.073325e-007	8.628570e-006	7.381236e-006	1.883296e-009
1.150873466112897e-008	-1.327889e-006	5.805630e-006	-1.535640e-006	4.062239e-006	5.597879e-006	1.216285e-007	1.075109e-007	8.660221e-006	7.407943e-006	1.896726e-009
1.155144894684323e-008	-1.315600e-006	5.762699e-006	-1.522038e-006	4.034223e-006	5.556261e-006	1.217961e-007	1.076822e-007	8.691528e-006	7.434351e-006	1.910029e-009
1.159416323255750e-008	-1.303643e-006	5.720114e-006	-1.508778e-006	4.006200e-006	5.514979e-006	1.219556e-007	1.078461e-007	8.722492e-006	7.460459e-006	1.923205e-009
1.163687751827176e-008	-1.292017e-006	5.677875e-006	-1.495861e-006	3.978170e-006	5.474032e-006	1.221071e-007	1.080029e-007	8.753112e-006	7.486267e-006	1.936254e-009
1.167959180398602e-008	-1.280724e-006	5.635982e-006	-1.483287e-006	3.950133e-006	5.433419e-006	1.222506e-007	1.081524e-007	8.783389e-006	7.511775e-006	1.949176e-009
1.172230608970029e-008	-1.269763e-006	5.594434e-006	-1.471055e-006	3.922088e-006	5.393143e-006	1.223861e-007	1.082946e-007	8.813322e-006	7.536984e-006	1.961971e-009
1.172330608970029e-008	-1.269509e-006	5.593465e-006	-1.470771e-006	3.921432e-006	5.392203e-006	1.223892e-007	1.082979e-007	8.814019e-006	7.537571e-006	1.962269e-009
1.189830608970019e-008	-1.227075e-006	5.426539e-006	-1.423239e-006	3.807137e-006	5.230375e-006	1.228665e-007	1.088105e-007	8.933213e-006	7.637848e-006	2.013357e-009
1.189930608970019e-008	-1.226848e-006	5.425615e-006	-1.422983e-006	3.806496e-006	5.229479e-006	1.228688e-007	1.088131e-007	8.933878e-006	7.638408e-006	2.013643e-009
1.190030608970019e-008	-1.226634e-006	5.424731e-006	-1.422741e-006	3.805883e-006	5.228625e-006	1.228712e-007	1.088157e-007	8.934544e-006	7.638967e-006	2.013929e-009
1.190058676402924e-008	-1.226582e-006	5.424507e-006	-1.422681e-006	3.805726e-006	5.228408e-006	1.228719e-007	1.088164e-007	8.934730e-006	7.639124e-006	2.014009e-009
1.190068991341469e-008	-1.226565e-006	5.424433e-006	-1.422662e-006	3.805675e-006	5.228337e-006	1.228721e-007	1.088167e-007	8.934800e-006	7.639182e-006	2.014038e-009
1.190076520598254e-008	-1.226553e-006	5.424381e-006	-1.422647e-006	3.805640e-006	5.228287e-006	1.228723e-007	1.088169e-007	8.934850e-006	7.639224e-006	2.014060e-009
1.190084557452892e-008	-1.226538e-006	5.424326e-006	-1.422630e-006	3.805604e-006	5.228234e-006	1.228725e-007	1.088171e-007	8.934903e-006	7.639269e-006	2.014083e-009
1.190085973595549e-008	-1.226535e-006	5.424317e-006	-1.422627e-006	3.805598e-006	5.228225e-006	1.228725e-007	1.088171e-007	8.934912e-006	7.639277e-006	2.014087e-009
1.190358250956602e-008	-1.226025e-006	5.422614e-006	-1.422043e-006	3.804554e-006	5.226596e-006	1.228789e-007	1.088242e-007	8.936726e-006	7.640801e-006	2.014865e-009
1.190630528317656e-008	-1.225515e-006	5.420922e-006	-1.421458e-006	3.803520e-006	5.224978e-006	1.228853e-007	1.088312e-007	8.938538e-006	7.642325e-006	2.015642e-009
1.190902805678709e-008	-1.225005e-006	5.419241e-006	-1.420875e-006	3.802496e-006	5.223371e-006	1.228917e-007	1.088383e-007	8.940348e-006	7.643847e-006	2.016418e-009
1.191175083039763e-008	-1.224496e-006	5.417571e-006	-1.420292e-006	3.801483e-006	5.221774e-006	1.228980e-007	1.088452e-007	8.942158e-006	7.645368e-006	2.017194e-009
1.191447360400816e-008	-1.223987e-006	5.415911e-006	-1.419709e-006	3.800479e-006	5.220189e-006	1.229043e-007	1.088522e-007	8.943966e-006	7.646888e-006	2.017970e-009
1.191719637761869e-008	-1.223478e-006	5.414262e-006	-1.419127e-006	3.799486e-006	5.218613e-006	1.229106e-007	1.088592e-007	8.945773e-006	7.648407e-006	2.018745e-009
1.191991915122923e-008	-1.222971e-006	5.412624e-006	-1.418546e-006	3.798503e-006	5.217049e-006	1.229169e-007	1.088661e-007	8.947578e-006	7.649925e-006	2.019520e-009
1.199391915122919e-008	-1.209134e-006	5.366898e-006	-1.402711e-006	3.770611e-006	5.173321e-006	1.230760e-007	1.090442e-007	8.996153e-006	7.690745e-006	2.040376e-009
1.229391915122903e-008	-1.153545e-006	5.171856e-006	-1.339185e-006	3.647032e-006	4.986216e-006	1.235131e-007	1.095789e-007	9.183538e-006	7.847906e-006	2.121083e-009
1.259391915122888e-008	-1.100113e-006	4.969703e-006	-1.278150e-006	3.513516e-006	4.791666e-006	1.236382e-007	1.098311e-007	9.356333e-006	7.992342e-006	2.195649e-009
1.276991915122879e-008	-1.070117e-006	4.850826e-006	-1.243868e-006	3.433207e-006	4.677075e-006	1.235770e-007	1.098570e-007	9.451278e-006	8.071474e-006	2.236559e-009
1.278520486551449e-008	-1.067562e-006	4.840535e-006	-1.240946e-006	3.426204e-006	4.667150e-006	1.235672e-007	1.098552e-007	9.459307e-006	8.078157e-006	2.240014e-009
1.280049057980020e-008	-1.065015e-006	4.830254e-006	-1.238034e-006	3.419200e-006	4.657234e-006	1.235568e-007	1.098528e-007	9.467302e-006	8.084812e-006	2.243453e-009
1.281577629408591e-008	-1.062475e-006	4.819981e-006	-1.235131e-006	3.412194e-006	4.647325e-006	1.235456e-007	1.098497e-007	9.475263e-006	8.091436e-006	2.246876e-009
1.283106200837161e-008	-1.059944e-006	4.809717e-006	-1.232237e-006	3.405188e-006	4.637425e-006	1.235337e-007	1.098460e-007	9.483191e-006	8.098031e-006	2.250284e-009
1.284634772265732e-008	-1.057421e-006	4.799463e-006	-1.229351e-006	3.398181e-006	4.627532e-006	1.235212e-007	1.098417e-007	9.491084e-006	8.104597e-006	2.253676e-009
1.286163343694303e-008	-1.054906e-006	4.789217e-006	-1.226475e-006	3.391172e-006	4.617648e-006	1.235079e-007	1.098367e-007	9.498943e-006	8.111132e-006	2.257053e-009
1.287691915122873e-008	-1.052398e-006	4.778981e-006	-1.223608e-006	3.384163e-006	4.607771e-006	1.234940e-007	1.098311e-007	9.506769e-006	8.117639e-006	2.260413e-009
1.289391915122872e-008	-1.049620e-006	4.767610e-006	-1.220430e-006	3.376370e-006	4.596799e-006	1.234777e-007	1.098242e-007	9.515434e-006	8.124841e-006	2.264133e-009
1.289920486551443e-008	-1.048758e-006	4.764077e-006	-1.219444e-006	3.373947e-006	4.593391e-006	1.234725e-007	1.098219e-007	9.518119e-006	8.127073e-006	2.265285e-009
1.290449057980015e-008	-1.047896e-006	4.760545e-006	-1.218459e-006	3.371524e-006	4.589983e-006	1.234671e-007	1.098195e-007	9.520800e-006	8.129302e-006	2.266436e-009
1.290977629408586e-008	-1.047036e-006	4.757015e-006	-1.217475e-006	3.369101e-006	4.586577e-006	1.234617e-007	1.098171e-007	9.523478e-006	8.131527e-006	2.267585e-009
1.291506200837157e-008	-1.046177e-006	4.753487e-006	-1.216493e-006	3.366679e-006	4.583171e-006	1.234563e-007	1.098145e-007	9.526151e-006	8.133748e-006	2.268732e-009
1.292034772265728e-008	-1.045319e-006	4.749959e-006	-1.215511e-006	3.364256e-006	4.579767e-006	1.234507e-007	1.098119e-007	9.528821e-006	8.135966e-006	2.269877e-009
1.292563343694299e-008	-1.044462e-006	4.746433e-006	-1.214530e-006	3.361834e-006	4.576365e-006	1.234451e-007	1.098093e-007	9.531487e-006	8.138181e-006	2.271020e-009
1.293091915122870e-008	-1.043605e-006	4.742908e-006	-1.213551e-006	3.359412e-006	4.572963e-006	1.234393e-007	1.098065e-007	9.534148e-006	8.140392e-006	2.272162e-009
1.293334772265727e-008	-1.043212e-006	4.741289e-006	-1.213101e-006	3.358299e-006	4.571401e-006	1.234367e-007	1.098052e-007	9.535370e-006	8.141407e-006	2.272685e-009
1.293577629408584e-008	-1.042819e-006	4.739671e-006	-1.212652e-006	3.357186e-006	4.569838e-006	1.234340e-007	1.098039e-007	9.536591e-006	8.142421e-006	2.273209e-009
1.293820486551441e-008	-1.042427e-006	4.738052e-006	-1.212203e-006	3.356074e-006	4.568276e-006	1.234313e-007	1.098026e-007	9.537811e-006	8.143434e-006	2.273732e-009
1.294063343694298e-008	-1.042034e-006	4.736434e-006	-1.211754e-006	3.354961e-006	4.566715e-006	1.234286e-007	1.098013e-007	9.539030e-006	8.144446e-006	2.274254e-009
1.294306200837155e-008	-1.041642e-006	4.734816e-006	-1.211305e-006	3.353849e-006	4.565154e-006	1.234259e-007	1.097999e-007	9.540248e-006	8.145458e-006	2.274776e-009
1.294549057980012e-008	-1.041250e-006	4.733199e-006	-1.210856e-006	3.352736e-006	4.563593e-006	1.234232e-007	1.097986e-007	9.541466e-006	8.146469e-006	2.275298e-009
1.294791915122869e-008	-1.040858e-006	4.731582e-006	-1.210408e-006	3.351624e-006	4.562032e-006	1.234204e-007	1.097972e-007	9.542682e-006	8.147480e-006	2.275820e-009
1.295249057980012e-008	-1.040121e-006	4.728538e-006	-1.209565e-006	3.349530e-006	4.559095e-006	1.234152e-007	1.097946e-007	9.544970e-006	8.149380e-006	2.276800e-009
1.295706200837155e-008	-1.039384e-006	4.725496e-006	-1.208722e-006	3.347436e-006	4.556159e-006	1.234099e-007	1.097919e-007	9.547255e-006	8.151278e-006	2.277779e-009
1.296163343694297e-008	-1.038649e-006	4.722455e-006	-1.207881e-006	3.345343e-006	4.553223e-006	1.234045e-007	1.097891e-007	9.549537e-006	8.153173e-006	2.278757e-009
1.296620486551440e-008	-1.037914e-006	4.719415e-006	-1.207040e-006	3.343250e-006	4.550289e-006	1.233991e-007	1.097863e-007	9.551816e-006	8.155065e-006	2.279733e-009
